DateRep,CountryExp,CountryCode,Source,ConfCases
2022-05-22,France,FR,EI,0
2022-05-22,Germany,DE,EI,0
2022-05-22,Greece,EL,EI,0
2022-05-22,Hungary,HU,TESSy,0
2022-05-22,Iceland,IS,EI,0
2022-05-22,Ireland,IE,TESSy,0
2022-05-22,Italy,IT,TESSy,0
2022-05-22,Latvia,LV,TESSy,0
2022-05-22,Luxembourg,LU,EI,0
2022-05-22,Malta,MT,TESSy,0
2022-05-22,Netherlands,NL,EI,0
2022-05-22,Norway,NO,TESSy,0
2022-05-22,Poland,PL,TESSy,0
2022-05-22,Portugal,PT,EI,0
2022-05-22,Romania,RO,TESSy,0
2022-05-22,Slovenia,SI,EI,0
2022-05-22,Spain,ES,TESSy,28
2022-05-22,Sweden,SE,TESSy,0
2022-05-23,Austria,AT,EI,1
2022-05-23,Belgium,BE,TESSy,2
2022-05-23,Bulgaria,BG,TESSy,0
2022-05-23,Croatia,HR,TESSy,0
2022-05-23,Czechia,CZ,TESSy,0
2022-05-23,Denmark,DK,TESSy,1
2022-05-23,Estonia,EE,TESSy,0
2022-05-23,Finland,FI,TESSy,0
2022-05-23,France,FR,EI,2
2022-05-23,Germany,DE,EI,0
2022-05-23,Greece,EL,EI,0
2022-05-23,Hungary,HU,TESSy,0
2022-05-23,Iceland,IS,EI,0
2022-05-23,Ireland,IE,TESSy,0
2022-05-23,Italy,IT,TESSy,1
2022-05-23,Latvia,LV,TESSy,0
2022-05-23,Luxembourg,LU,EI,0
2022-05-23,Malta,MT,TESSy,0
2022-05-23,Netherlands,NL,EI,5
2022-05-23,Norway,NO,TESSy,0
2022-05-23,Poland,PL,TESSy,0
2022-05-23,Portugal,PT,EI,14
2022-05-23,Romania,RO,TESSy,0
2022-05-23,Slovenia,SI,EI,0
2022-05-23,Spain,ES,TESSy,17
2022-05-23,Sweden,SE,TESSy,0
2022-05-24,Austria,AT,EI,0
2022-05-24,Belgium,BE,TESSy,1
2022-05-24,Bulgaria,BG,TESSy,0
2022-05-24,Croatia,HR,TESSy,0
2022-05-24,Czechia,CZ,TESSy,0
2022-05-24,Denmark,DK,TESSy,0
2022-05-24,Estonia,EE,TESSy,0
2022-05-24,Finland,FI,TESSy,1
2022-05-24,France,FR,EI,2
2022-05-24,Germany,DE,EI,3
2022-05-24,Greece,EL,EI,0
2022-05-24,Hungary,HU,TESSy,0
2022-05-24,Iceland,IS,EI,0
2022-05-24,Ireland,IE,TESSy,0
2022-05-24,Italy,IT,TESSy,1
2022-05-24,Latvia,LV,TESSy,0
2022-05-24,Luxembourg,LU,EI,0
2022-05-24,Malta,MT,TESSy,0
2022-05-24,Netherlands,NL,EI,0
2022-05-24,Norway,NO,TESSy,0
2022-05-24,Poland,PL,TESSy,0
2022-05-24,Portugal,PT,EI,0
2022-05-24,Romania,RO,TESSy,0
2022-05-24,Slovenia,SI,EI,1
2022-05-24,Spain,ES,TESSy,16
2022-05-24,Sweden,SE,TESSy,1
2022-05-25,Austria,AT,EI,0
2022-05-25,Belgium,BE,TESSy,3
2022-05-25,Bulgaria,BG,TESSy,0
2022-05-25,Croatia,HR,TESSy,0
2022-05-25,Czechia,CZ,TESSy,0
2022-05-25,Denmark,DK,TESSy,0
2022-05-25,Estonia,EE,TESSy,0
2022-05-25,Finland,FI,TESSy,0
2022-05-25,France,FR,EI,2
2022-05-25,Germany,DE,EI,0
2022-05-25,Greece,EL,EI,0
2022-05-25,Hungary,HU,TESSy,0
2022-05-25,Iceland,IS,EI,0
2022-05-25,Ireland,IE,TESSy,0
2022-05-25,Italy,IT,TESSy,8
2022-05-25,Latvia,LV,TESSy,0
2022-05-25,Luxembourg,LU,EI,0
2022-05-25,Malta,MT,TESSy,1
2022-05-25,Netherlands,NL,EI,6
2022-05-25,Norway,NO,TESSy,0
2022-05-25,Poland,PL,TESSy,0
2022-05-25,Portugal,PT,EI,0
2022-05-25,Romania,RO,TESSy,0
2022-05-25,Slovenia,SI,EI,0
2022-05-25,Spain,ES,TESSy,23
2022-05-25,Sweden,SE,TESSy,0
2022-05-26,Austria,AT,EI,0
2022-05-26,Belgium,BE,TESSy,0
2022-05-26,Bulgaria,BG,TESSy,0
2022-05-26,Croatia,HR,TESSy,0
2022-05-26,Czechia,CZ,TESSy,0
2022-05-26,Denmark,DK,TESSy,0
2022-05-26,Estonia,EE,TESSy,0
2022-05-26,Finland,FI,TESSy,0
2022-05-26,France,FR,EI,0
2022-05-26,Germany,DE,EI,0
2022-05-26,Greece,EL,EI,0
2022-05-26,Hungary,HU,TESSy,1
2022-05-26,Iceland,IS,EI,0
2022-05-26,Ireland,IE,TESSy,0
2022-05-26,Italy,IT,TESSy,0
2022-05-26,Latvia,LV,TESSy,0
2022-05-26,Luxembourg,LU,EI,0
2022-05-26,Malta,MT,TESSy,0
2022-05-26,Netherlands,NL,EI,0
2022-05-26,Norway,NO,TESSy,0
2022-05-26,Poland,PL,TESSy,0
2022-05-26,Portugal,PT,EI,21
2022-05-26,Romania,RO,TESSy,0
2022-05-26,Slovenia,SI,EI,0
2022-05-26,Spain,ES,TESSy,14
2022-05-26,Sweden,SE,TESSy,0
2022-05-27,Austria,AT,EI,0
2022-05-27,Belgium,BE,TESSy,4
2022-05-27,Bulgaria,BG,TESSy,0
2022-05-27,Croatia,HR,TESSy,0
2022-05-27,Czechia,CZ,TESSy,0
2022-05-27,Denmark,DK,TESSy,0
2022-05-27,Estonia,EE,TESSy,0
2022-05-27,Finland,FI,TESSy,0
2022-05-27,France,FR,EI,0
2022-05-27,Germany,DE,EI,11
2022-05-27,Greece,EL,EI,0
2022-05-27,Hungary,HU,TESSy,1
2022-05-27,Iceland,IS,EI,0
2022-05-27,Ireland,IE,TESSy,0
2022-05-27,Italy,IT,TESSy,4
2022-05-27,Latvia,LV,TESSy,0
2022-05-27,Luxembourg,LU,EI,0
2022-05-27,Malta,MT,TESSy,0
2022-05-27,Netherlands,NL,EI,0
2022-05-27,Norway,NO,TESSy,0
2022-05-27,Poland,PL,TESSy,0
2022-05-27,Portugal,PT,EI,16
2022-05-27,Romania,RO,TESSy,0
2022-05-27,Slovenia,SI,EI,1
2022-05-27,Spain,ES,TESSy,16
2022-05-27,Sweden,SE,TESSy,0
2022-05-28,Austria,AT,EI,0
2022-05-28,Belgium,BE,TESSy,0
2022-05-28,Bulgaria,BG,TESSy,0
2022-05-28,Croatia,HR,TESSy,0
2022-05-28,Czechia,CZ,TESSy,0
2022-05-28,Denmark,DK,TESSy,0
2022-05-28,Estonia,EE,TESSy,0
2022-05-28,Finland,FI,TESSy,0
2022-05-28,France,FR,EI,0
2022-05-28,Germany,DE,EI,0
2022-05-28,Greece,EL,EI,0
2022-05-28,Hungary,HU,TESSy,0
2022-05-28,Iceland,IS,EI,0
2022-05-28,Ireland,IE,TESSy,0
2022-05-28,Italy,IT,TESSy,0
2022-05-28,Latvia,LV,TESSy,0
2022-05-28,Luxembourg,LU,EI,0
2022-05-28,Malta,MT,TESSy,0
2022-05-28,Netherlands,NL,EI,0
2022-05-28,Norway,NO,TESSy,0
2022-05-28,Poland,PL,TESSy,0
2022-05-28,Portugal,PT,EI,26
2022-05-28,Romania,RO,TESSy,0
2022-05-28,Slovenia,SI,EI,0
2022-05-28,Spain,ES,TESSy,17
2022-05-28,Sweden,SE,TESSy,0
2022-05-29,Austria,AT,EI,0
2022-05-29,Belgium,BE,TESSy,0
2022-05-29,Bulgaria,BG,TESSy,0
2022-05-29,Croatia,HR,TESSy,0
2022-05-29,Czechia,CZ,TESSy,0
2022-05-29,Denmark,DK,TESSy,0
2022-05-29,Estonia,EE,TESSy,0
2022-05-29,Finland,FI,TESSy,0
2022-05-29,France,FR,EI,9
2022-05-29,Germany,DE,EI,0
2022-05-29,Greece,EL,EI,0
2022-05-29,Hungary,HU,TESSy,1
2022-05-29,Iceland,IS,EI,0
2022-05-29,Ireland,IE,TESSy,0
2022-05-29,Italy,IT,TESSy,1
2022-05-29,Latvia,LV,TESSy,0
2022-05-29,Luxembourg,LU,EI,0
2022-05-29,Malta,MT,TESSy,0
2022-05-29,Netherlands,NL,EI,0
2022-05-29,Norway,NO,TESSy,0
2022-05-29,Poland,PL,TESSy,0
2022-05-29,Portugal,PT,EI,0
2022-05-29,Romania,RO,TESSy,0
2022-05-29,Slovenia,SI,EI,0
2022-05-29,Spain,ES,TESSy,15
2022-05-29,Sweden,SE,TESSy,0
2022-05-30,Austria,AT,EI,0
2022-05-30,Belgium,BE,TESSy,1
2022-05-30,Bulgaria,BG,TESSy,0
2022-05-30,Croatia,HR,TESSy,0
2022-05-30,Czechia,CZ,TESSy,1
2022-05-30,Denmark,DK,TESSy,0
2022-05-30,Estonia,EE,TESSy,0
2022-05-30,Finland,FI,TESSy,0
2022-05-30,France,FR,EI,1
2022-05-30,Germany,DE,EI,5
2022-05-30,Greece,EL,EI,0
2022-05-30,Hungary,HU,TESSy,0
2022-05-30,Iceland,IS,EI,0
2022-05-30,Ireland,IE,TESSy,0
2022-05-30,Italy,IT,TESSy,5
2022-05-30,Latvia,LV,TESSy,0
2022-05-30,Luxembourg,LU,EI,0
2022-05-30,Malta,MT,TESSy,0
2022-05-30,Netherlands,NL,EI,14
2022-05-30,Norway,NO,TESSy,1
2022-05-30,Poland,PL,TESSy,0
2022-05-30,Portugal,PT,EI,22
2022-05-30,Romania,RO,TESSy,0
2022-05-30,Slovenia,SI,EI,0
2022-05-30,Spain,ES,TESSy,40
2022-05-30,Sweden,SE,TESSy,0
2022-05-31,Austria,AT,EI,0
2022-05-31,Belgium,BE,TESSy,2
2022-05-31,Bulgaria,BG,TESSy,0
2022-05-31,Croatia,HR,TESSy,0
2022-05-31,Czechia,CZ,TESSy,0
2022-05-31,Denmark,DK,TESSy,0
2022-05-31,Estonia,EE,TESSy,0
2022-05-31,Finland,FI,TESSy,1
2022-05-31,France,FR,EI,0
2022-05-31,Germany,DE,EI,12
2022-05-31,Greece,EL,EI,0
2022-05-31,Hungary,HU,TESSy,0
2022-05-31,Iceland,IS,EI,0
2022-05-31,Ireland,IE,TESSy,2
2022-05-31,Italy,IT,TESSy,1
2022-05-31,Latvia,LV,TESSy,0
2022-05-31,Luxembourg,LU,EI,0
2022-05-31,Malta,MT,TESSy,0
2022-05-31,Netherlands,NL,EI,0
2022-05-31,Norway,NO,TESSy,1
2022-05-31,Poland,PL,TESSy,1
2022-05-31,Portugal,PT,EI,4
2022-05-31,Romania,RO,TESSy,0
2022-05-31,Slovenia,SI,EI,0
2022-05-31,Spain,ES,TESSy,44
2022-05-31,Sweden,SE,TESSy,1
2022-06-01,Austria,AT,EI,0
2022-06-01,Belgium,BE,TESSy,3
2022-06-01,Bulgaria,BG,TESSy,0
2022-06-01,Croatia,HR,TESSy,0
2022-06-01,Czechia,CZ,TESSy,1
2022-06-01,Denmark,DK,TESSy,0
2022-06-01,Estonia,EE,TESSy,0
2022-06-01,Finland,FI,TESSy,0
2022-06-01,France,FR,EI,16
2022-06-01,Germany,DE,EI,24
2022-06-01,Greece,EL,EI,0
2022-06-01,Hungary,HU,TESSy,0
2022-06-01,Iceland,IS,EI,0
2022-06-01,Ireland,IE,TESSy,2
2022-06-01,Italy,IT,TESSy,0
2022-06-01,Latvia,LV,TESSy,0
2022-06-01,Luxembourg,LU,EI,0
2022-06-01,Malta,MT,TESSy,0
2022-06-01,Netherlands,NL,EI,0
2022-06-01,Norway,NO,TESSy,0
2022-06-01,Poland,PL,TESSy,0
2022-06-01,Portugal,PT,EI,19
2022-06-01,Romania,RO,TESSy,0
2022-06-01,Slovenia,SI,EI,0
2022-06-01,Spain,ES,TESSy,53
2022-06-01,Sweden,SE,TESSy,1
2022-06-02,Austria,AT,EI,0
2022-06-02,Belgium,BE,TESSy,3
2022-06-02,Bulgaria,BG,TESSy,0
2022-06-02,Croatia,HR,TESSy,0
2022-06-02,Czechia,CZ,TESSy,0
2022-06-02,Denmark,DK,TESSy,1
2022-06-02,Estonia,EE,TESSy,0
2022-06-02,Finland,FI,TESSy,0
2022-06-02,France,FR,EI,12
2022-06-02,Germany,DE,EI,0
2022-06-02,Greece,EL,EI,0
2022-06-02,Hungary,HU,TESSy,0
2022-06-02,Iceland,IS,EI,0
2022-06-02,Ireland,IE,TESSy,2
2022-06-02,Italy,IT,TESSy,0
2022-06-02,Latvia,LV,TESSy,0
2022-06-02,Luxembourg,LU,EI,0
2022-06-02,Malta,MT,TESSy,0
2022-06-02,Netherlands,NL,EI,14
2022-06-02,Norway,NO,TESSy,0
2022-06-02,Poland,PL,TESSy,0
2022-06-02,Portugal,PT,EI,19
2022-06-02,Romania,RO,TESSy,0
2022-06-02,Slovenia,SI,EI,4
2022-06-02,Spain,ES,TESSy,30
2022-06-02,Sweden,SE,TESSy,1
2022-06-03,Austria,AT,EI,0
2022-06-03,Belgium,BE,TESSy,3
2022-06-03,Bulgaria,BG,TESSy,0
2022-06-03,Croatia,HR,TESSy,0
2022-06-03,Czechia,CZ,TESSy,4
2022-06-03,Denmark,DK,TESSy,0
2022-06-03,Estonia,EE,TESSy,0
2022-06-03,Finland,FI,TESSy,0
2022-06-03,France,FR,EI,6
2022-06-03,Germany,DE,EI,8
2022-06-03,Greece,EL,EI,0
2022-06-03,Hungary,HU,TESSy,0
2022-06-03,Iceland,IS,EI,0
2022-06-03,Ireland,IE,TESSy,1
2022-06-03,Italy,IT,TESSy,1
2022-06-03,Latvia,LV,TESSy,0
2022-06-03,Luxembourg,LU,EI,0
2022-06-03,Malta,MT,TESSy,0
2022-06-03,Netherlands,NL,EI,0
2022-06-03,Norway,NO,TESSy,0
2022-06-03,Poland,PL,TESSy,0
2022-06-03,Portugal,PT,EI,5
2022-06-03,Romania,RO,TESSy,0
2022-06-03,Slovenia,SI,EI,0
2022-06-03,Spain,ES,TESSy,44
2022-06-03,Sweden,SE,TESSy,0
2022-06-04,Austria,AT,EI,0
2022-06-04,Belgium,BE,TESSy,1
2022-06-04,Bulgaria,BG,TESSy,0
2022-06-04,Croatia,HR,TESSy,0
2022-06-04,Czechia,CZ,TESSy,0
2022-06-04,Denmark,DK,TESSy,0
2022-06-04,Estonia,EE,TESSy,0
2022-06-04,Finland,FI,TESSy,0
2022-06-04,France,FR,EI,0
2022-06-04,Germany,DE,EI,0
2022-06-04,Greece,EL,EI,0
2022-06-04,Hungary,HU,TESSy,1
2022-06-04,Iceland,IS,EI,0
2022-06-04,Ireland,IE,TESSy,0
2022-06-04,Italy,IT,TESSy,0
2022-06-04,Latvia,LV,TESSy,0
2022-06-04,Luxembourg,LU,EI,0
2022-06-04,Malta,MT,TESSy,0
2022-06-04,Netherlands,NL,EI,0
2022-06-04,Norway,NO,TESSy,0
2022-06-04,Poland,PL,TESSy,0
2022-06-04,Portugal,PT,EI,0
2022-06-04,Romania,RO,TESSy,0
2022-06-04,Slovenia,SI,EI,0
2022-06-04,Spain,ES,TESSy,27
2022-06-04,Sweden,SE,TESSy,0
2022-06-05,Austria,AT,EI,0
2022-06-05,Belgium,BE,TESSy,0
2022-06-05,Bulgaria,BG,TESSy,0
2022-06-05,Croatia,HR,TESSy,0
2022-06-05,Czechia,CZ,TESSy,0
2022-06-05,Denmark,DK,TESSy,0
2022-06-05,Estonia,EE,TESSy,0
2022-06-05,Finland,FI,TESSy,1
2022-06-05,France,FR,EI,0
2022-06-05,Germany,DE,EI,0
2022-06-05,Greece,EL,EI,0
2022-06-05,Hungary,HU,TESSy,1
2022-06-05,Iceland,IS,EI,0
2022-06-05,Ireland,IE,TESSy,0
2022-06-05,Italy,IT,TESSy,0
2022-06-05,Latvia,LV,TESSy,0
2022-06-05,Luxembourg,LU,EI,0
2022-06-05,Malta,MT,TESSy,0
2022-06-05,Netherlands,NL,EI,0
2022-06-05,Norway,NO,TESSy,0
2022-06-05,Poland,PL,TESSy,0
2022-06-05,Portugal,PT,EI,0
2022-06-05,Romania,RO,TESSy,0
2022-06-05,Slovenia,SI,EI,0
2022-06-05,Spain,ES,TESSy,36
2022-06-05,Sweden,SE,TESSy,0
2022-06-06,Austria,AT,EI,0
2022-06-06,Belgium,BE,TESSy,0
2022-06-06,Bulgaria,BG,TESSy,0
2022-06-06,Croatia,HR,TESSy,0
2022-06-06,Czechia,CZ,TESSy,0
2022-06-06,Denmark,DK,TESSy,0
2022-06-06,Estonia,EE,TESSy,0
2022-06-06,Finland,FI,TESSy,0
2022-06-06,France,FR,EI,1
2022-06-06,Germany,DE,EI,0
2022-06-06,Greece,EL,EI,0
2022-06-06,Hungary,HU,TESSy,0
2022-06-06,Iceland,IS,EI,0
2022-06-06,Ireland,IE,TESSy,0
2022-06-06,Italy,IT,TESSy,1
2022-06-06,Latvia,LV,TESSy,2
2022-06-06,Luxembourg,LU,EI,0
2022-06-06,Malta,MT,TESSy,0
2022-06-06,Netherlands,NL,EI,0
2022-06-06,Norway,NO,TESSy,0
2022-06-06,Poland,PL,TESSy,2
2022-06-06,Portugal,PT,EI,10
2022-06-06,Romania,RO,TESSy,0
2022-06-06,Slovenia,SI,EI,0
2022-06-06,Spain,ES,TESSy,47
2022-06-06,Sweden,SE,TESSy,1
2022-06-07,Austria,AT,EI,0
2022-06-07,Belgium,BE,TESSy,1
2022-06-07,Bulgaria,BG,TESSy,0
2022-06-07,Croatia,HR,TESSy,0
2022-06-07,Czechia,CZ,TESSy,0
2022-06-07,Denmark,DK,TESSy,0
2022-06-07,Estonia,EE,TESSy,0
2022-06-07,Finland,FI,TESSy,0
2022-06-07,France,FR,EI,14
2022-06-07,Germany,DE,EI,15
2022-06-07,Greece,EL,EI,0
2022-06-07,Hungary,HU,TESSy,2
2022-06-07,Iceland,IS,EI,0
2022-06-07,Ireland,IE,TESSy,1
2022-06-07,Italy,IT,TESSy,1
2022-06-07,Latvia,LV,TESSy,0
2022-06-07,Luxembourg,LU,EI,0
2022-06-07,Malta,MT,TESSy,0
2022-06-07,Netherlands,NL,EI,14
2022-06-07,Norway,NO,TESSy,0
2022-06-07,Poland,PL,TESSy,0
2022-06-07,Portugal,PT,EI,13
2022-06-07,Romania,RO,TESSy,0
2022-06-07,Slovenia,SI,EI,0
2022-06-07,Spain,ES,TESSy,38
2022-06-07,Sweden,SE,TESSy,0
2022-06-08,Austria,AT,EI,0
2022-06-08,Belgium,BE,TESSy,7
2022-06-08,Bulgaria,BG,TESSy,0
2022-06-08,Croatia,HR,TESSy,0
2022-06-08,Czechia,CZ,TESSy,0
2022-06-08,Denmark,DK,TESSy,0
2022-06-08,Estonia,EE,TESSy,0
2022-06-08,Finland,FI,TESSy,0
2022-06-08,France,FR,EI,0
2022-06-08,Germany,DE,EI,33
2022-06-08,Greece,EL,EI,1
2022-06-08,Hungary,HU,TESSy,1
2022-06-08,Iceland,IS,EI,0
2022-06-08,Ireland,IE,TESSy,2
2022-06-08,Italy,IT,TESSy,4
2022-06-08,Latvia,LV,TESSy,0
2022-06-08,Luxembourg,LU,EI,0
2022-06-08,Malta,MT,TESSy,0
2022-06-08,Netherlands,NL,EI,0
2022-06-08,Norway,NO,TESSy,0
2022-06-08,Poland,PL,TESSy,0
2022-06-08,Portugal,PT,EI,25
2022-06-08,Romania,RO,TESSy,0
2022-06-08,Slovenia,SI,EI,0
2022-06-08,Spain,ES,TESSy,48
2022-06-08,Sweden,SE,TESSy,1
2022-06-09,Austria,AT,EI,0
2022-06-09,Belgium,BE,TESSy,3
2022-06-09,Bulgaria,BG,TESSy,0
2022-06-09,Croatia,HR,TESSy,0
2022-06-09,Czechia,CZ,TESSy,0
2022-06-09,Denmark,DK,TESSy,0
2022-06-09,Estonia,EE,TESSy,0
2022-06-09,Finland,FI,TESSy,0
2022-06-09,France,FR,EI,25
2022-06-09,Germany,DE,EI,18
2022-06-09,Greece,EL,EI,0
2022-06-09,Hungary,HU,TESSy,0
2022-06-09,Iceland,IS,EI,2
2022-06-09,Ireland,IE,TESSy,0
2022-06-09,Italy,IT,TESSy,0
2022-06-09,Latvia,LV,TESSy,0
2022-06-09,Luxembourg,LU,EI,0
2022-06-09,Malta,MT,TESSy,0
2022-06-09,Netherlands,NL,EI,6
2022-06-09,Norway,NO,TESSy,0
2022-06-09,Poland,PL,TESSy,1
2022-06-09,Portugal,PT,EI,18
2022-06-09,Romania,RO,TESSy,0
2022-06-09,Slovenia,SI,EI,0
2022-06-09,Spain,ES,TESSy,48
2022-06-09,Sweden,SE,TESSy,0
2022-06-10,Austria,AT,EI,0
2022-06-10,Belgium,BE,TESSy,9
2022-06-10,Bulgaria,BG,TESSy,0
2022-06-10,Croatia,HR,TESSy,0
2022-06-10,Czechia,CZ,TESSy,0
2022-06-10,Denmark,DK,TESSy,1
2022-06-10,Estonia,EE,TESSy,0
2022-06-10,Finland,FI,TESSy,0
2022-06-10,France,FR,EI,0
2022-06-10,Germany,DE,EI,34
2022-06-10,Greece,EL,EI,0
2022-06-10,Hungary,HU,TESSy,0
2022-06-10,Iceland,IS,EI,0
2022-06-10,Ireland,IE,TESSy,1
2022-06-10,Italy,IT,TESSy,8
2022-06-10,Latvia,LV,TESSy,0
2022-06-10,Luxembourg,LU,EI,0
2022-06-10,Malta,MT,TESSy,0
2022-06-10,Netherlands,NL,EI,0
2022-06-10,Norway,NO,TESSy,0
2022-06-10,Poland,PL,TESSy,1
2022-06-10,Portugal,PT,EI,0
2022-06-10,Romania,RO,TESSy,0
2022-06-10,Slovenia,SI,EI,0
2022-06-10,Spain,ES,TESSy,59
2022-06-10,Sweden,SE,TESSy,2
2022-06-11,Austria,AT,EI,0
2022-06-11,Belgium,BE,TESSy,1
2022-06-11,Bulgaria,BG,TESSy,0
2022-06-11,Croatia,HR,TESSy,0
2022-06-11,Czechia,CZ,TESSy,0
2022-06-11,Denmark,DK,TESSy,0
2022-06-11,Estonia,EE,TESSy,0
2022-06-11,Finland,FI,TESSy,0
2022-06-11,France,FR,EI,0
2022-06-11,Germany,DE,EI,0
2022-06-11,Greece,EL,EI,1
2022-06-11,Hungary,HU,TESSy,0
2022-06-11,Iceland,IS,EI,0
2022-06-11,Ireland,IE,TESSy,0
2022-06-11,Italy,IT,TESSy,3
2022-06-11,Latvia,LV,TESSy,0
2022-06-11,Luxembourg,LU,EI,0
2022-06-11,Malta,MT,TESSy,0
2022-06-11,Netherlands,NL,EI,0
2022-06-11,Norway,NO,TESSy,0
2022-06-11,Poland,PL,TESSy,1
2022-06-11,Portugal,PT,EI,0
2022-06-11,Romania,RO,TESSy,0
2022-06-11,Slovenia,SI,EI,0
2022-06-11,Spain,ES,TESSy,60
2022-06-11,Sweden,SE,TESSy,1
2022-06-12,Austria,AT,EI,1
2022-06-12,Belgium,BE,TESSy,0
2022-06-12,Bulgaria,BG,TESSy,0
2022-06-12,Croatia,HR,TESSy,0
2022-06-12,Czechia,CZ,TESSy,0
2022-06-12,Denmark,DK,TESSy,3
2022-06-12,Estonia,EE,TESSy,0
2022-06-12,Finland,FI,TESSy,0
2022-06-12,France,FR,EI,0
2022-06-12,Germany,DE,EI,0
2022-06-12,Greece,EL,EI,0
2022-06-12,Hungary,HU,TESSy,0
2022-06-12,Iceland,IS,EI,0
2022-06-12,Ireland,IE,TESSy,0
2022-06-12,Italy,IT,TESSy,5
2022-06-12,Latvia,LV,TESSy,0
2022-06-12,Luxembourg,LU,EI,0
2022-06-12,Malta,MT,TESSy,0
2022-06-12,Netherlands,NL,EI,0
2022-06-12,Norway,NO,TESSy,0
2022-06-12,Poland,PL,TESSy,0
2022-06-12,Portugal,PT,EI,0
2022-06-12,Romania,RO,TESSy,0
2022-06-12,Slovenia,SI,EI,0
2022-06-12,Spain,ES,TESSy,63
2022-06-12,Sweden,SE,TESSy,0
2022-06-13,Austria,AT,EI,2
2022-06-13,Belgium,BE,TESSy,5
2022-06-13,Bulgaria,BG,TESSy,0
2022-06-13,Croatia,HR,TESSy,0
2022-06-13,Czechia,CZ,TESSy,0
2022-06-13,Denmark,DK,TESSy,0
2022-06-13,Estonia,EE,TESSy,0
2022-06-13,Finland,FI,TESSy,0
2022-06-13,France,FR,EI,0
2022-06-13,Germany,DE,EI,24
2022-06-13,Greece,EL,EI,0
2022-06-13,Hungary,HU,TESSy,1
2022-06-13,Iceland,IS,EI,1
2022-06-13,Ireland,IE,TESSy,3
2022-06-13,Italy,IT,TESSy,7
2022-06-13,Latvia,LV,TESSy,0
2022-06-13,Luxembourg,LU,EI,0
2022-06-13,Malta,MT,TESSy,0
2022-06-13,Netherlands,NL,EI,0
2022-06-13,Norway,NO,TESSy,0
2022-06-13,Poland,PL,TESSy,0
2022-06-13,Portugal,PT,EI,0
2022-06-13,Romania,RO,TESSy,1
2022-06-13,Slovenia,SI,EI,1
2022-06-13,Spain,ES,TESSy,76
2022-06-13,Sweden,SE,TESSy,0
2022-06-14,Austria,AT,EI,0
2022-06-14,Belgium,BE,TESSy,1
2022-06-14,Bulgaria,BG,TESSy,0
2022-06-14,Croatia,HR,TESSy,0
2022-06-14,Czechia,CZ,TESSy,0
2022-06-14,Denmark,DK,TESSy,0
2022-06-14,Estonia,EE,TESSy,0
2022-06-14,Finland,FI,TESSy,0
2022-06-14,France,FR,EI,34
2022-06-14,Germany,DE,EI,40
2022-06-14,Greece,EL,EI,0
2022-06-14,Hungary,HU,TESSy,2
2022-06-14,Iceland,IS,EI,0
2022-06-14,Ireland,IE,TESSy,2
2022-06-14,Italy,IT,TESSy,2
2022-06-14,Latvia,LV,TESSy,0
2022-06-14,Luxembourg,LU,EI,0
